id,created_at,text
1107992505994244096,2019-03-19 13:09:33,Que el pueblo siempre tenga las riendas del poder en sus manos. Conferencia de prensa matutina. https://t.co/vKEd7yOsUb
1107747418806738944,2019-03-18 20:55:40,"Aniversario 81o de la Expropiacion Petrolera, desde Tula, Hidalgo. https://t.co/gBBKGGq9JK"
1107630633235341312,2019-03-18 13:11:36,Seguiremos construyendo en armonia la Cuarta Transformacion de la vida publica de Mexico. Conferencia matutina. https://t.co/QFtYAQkj3B
1107364407162470400,2019-03-17 19:33:43,Foro Nacional para la elaboracion del Plan Nacional de Desarrollo. https://t.co/7c3vRdm8nd
1106544383921274881,2019-03-15 13:15:14,Convertiremos a Mexico en una potencia economica con dimension social. Conferencia matutina. https://t.co/1Viq8dwxWO
1106183417102647296,2019-03-14 13:20:53,Se impulsa el habito del debate y se fortalece la pluralidad democratica. Conferencia de prensa en vivo. https://t.co/WnNHhMCYAV
1106006551612084224,2019-03-14 01:38:05,"Les comparto la entrevista con Alejandro Villalvazo e Inaki Manero, de Grupo ACIR. https://t.co/5e8HldX717 https://t.co/kk9JlXSVhY"
1105817917596155904,2019-03-13 13:08:31,"No fue casual que, durante mucho tiempo, la corrupcion no se considerara delito grave. Conferencia matutina. https://t.co/zp9xKPZth2"
1105575647156600842,2019-03-12 21:05:49,"Platicamos con el presidente electo de El Salvador, Nayib Bukele, sobre la cooperacion para el desarrollo como opci... https://t.co/dBxIZQ3beB"
1105534002172170241,2019-03-12 18:20:20,Recibi en Palacio Nacional a integrantes del Comite Judio Americano. Tratamos temas de cooperacion economica y amis... https://t.co/BNmkDOErvR
1105456959719763969,2019-03-12 13:14:12,Promovemos el dialogo abierto y circular. Conferencia de prensa matutina. https://t.co/e7zHHNfW2b
1105139274792333312,2019-03-11 16:11:50,"Informe por los primeros 100 dias de gobierno, desde Palacio Nacional. https://t.co/b0rhG36K6A"
1105093895916929024,2019-03-11 13:11:31,"Luchamos por la transformacion de Mexico, por ideales, por principios. Conferencia de prensa en vivo. https://t.co/c2mDw8Gul0"
1104820677536694272,2019-03-10 19:05:50,"'Programas Integrales de Bienestar', desde Puebla, Puebla. https://t.co/RmIpKMVCSo"
1104559619031093248,2019-03-10 01:48:29,"En Guadalajara informamos que ya recibieron pension, correspondiente a enero y febrero, mas de 400 mil adultos mayo... https://t.co/Uost4E1KSr"
1104435631244029953,2019-03-09 17:35:48,"Apoyo a productores y precios de garantia, desde Encarnacion de Diaz, Jalisco. https://t.co/NClEfFD5eN"
1104037167251128320,2019-03-08 15:12:27,El reconocimiento de los derechos humanos de las mujeres es la base de un estado democratico. https://t.co/n1GLONbsuB
1104006828021567488,2019-03-08 13:11:53,Hoy conmemoramos la lucha de las mujeres por la igualdad y contra la violencia. Conferencia de prensa en vivo. https://t.co/ZUPIAAYkXv
1103804214185213965,2019-03-07 23:46:47,"En 2005, cuando fui jefe de Gobierno, inaugurando el Metrobus en la Ciudad de Mexico. https://t.co/WtWPfrfHnS"
1103643956120702976,2019-03-07 13:09:58,"Se atendera a todos, sin importar creencias, organizaciones, partidos, sectores economicos o culturales. https://t.co/XjE18NZ0A6"
